0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0,0.27704666077742857,0.5156029170055848,0.16591359397142574,0.04177452796222911,0.16272015446242613,0.2804814574021324,0.25030326743545633,0.25330668414088675,0.03317530415061021,0.27249384640734725,0.18366160056609526,0.2059608920803497,0.18271306616341743,Like
0.27704666077742857,0.0,0.2059455154131749,0.24922437272116196,0.01695741339960801,0.1504916435753155,0.22835521252560081,0.2149561805164722,0.17176387381887656,0.02840611720209158,0.18284357890059932,0.15028038009984196,0.11302131461416219,0.09233389126442074,Like
0.5156029170055848,0.2059455154131749,0.0,0.15024725394533614,0.09233557190542127,0.1605232711981152,0.2928799138042783,0.28572375235309116,0.27093871253516405,0.017765885369227005,0.13381737493005896,0.22860648552126028,0.076579006693861,0.1166570105570667,Like
0.16591359397142574,0.24922437272116196,0.15024725394533614,0.0,0.06894713776191054,0.10585573026823517,0.16517204696014845,0.16633269259255312,0.16962034229677858,0.03919508974765844,0.11750762849526267,0.22677547205794915,0.08556935878025675,0.0972701307258349,Like
0.04177452796222911,0.01695741339960801,0.09233557190542127,0.06894713776191054,0.0,0.03753557265369111,0.06475050601944135,0.04469091167478089,0.08303883826554025,0.034476083339160815,0.023734750076788786,0.048540876827483835,0.011797080915378406,0.021023048246303574,Like
0.16272015446242613,0.1504916435753155,0.1605232711981152,0.10585573026823517,0.03753557265369111,0.0,0.1796910077932972,0.18276263944437404,0.07895688917995697,0.03133372797045991,0.09465939915104218,0.08025130764030251,0.13984462307774928,0.08217501985621248,Like
0.2804814574021324,0.22835521252560081,0.2928799138042783,0.16517204696014845,0.06475050601944135,0.1796910077932972,0.0,0.36935620867553703,0.204640587187858,0.09163423825785316,0.17271059940444222,0.20367420979748502,0.08170426759372697,0.1142080029167145,Like
0.25030326743545633,0.2149561805164722,0.28572375235309116,0.16633269259255312,0.04469091167478089,0.18276263944437404,0.36935620867553703,0.0,0.11974448685528573,0.1675282532051818,0.14769495955447567,0.17749833764966347,0.13225758951155456,0.08095854553189298,Like
0.25330668414088675,0.17176387381887656,0.27093871253516405,0.16962034229677858,0.08303883826554025,0.07895688917995697,0.204640587187858,0.11974448685528573,0.0,0.015861412673179295,0.08875795074201268,0.07360280704047008,0.15177327883360342,0.04355875243417166,Like
0.03317530415061021,0.02840611720209158,0.017765885369227005,0.03919508974765844,0.034476083339160815,0.03133372797045991,0.09163423825785316,0.1675282532051818,0.015861412673179295,0.0,0.1438397343765541,0.0373427865126031,0.05578041310621059,0.03170484570297699,Like
0.27249384640734725,0.18284357890059932,0.13381737493005896,0.11750762849526267,0.023734750076788786,0.09465939915104218,0.17271059940444222,0.14769495955447567,0.08875795074201268,0.1438397343765541,0.0,0.16346368279569765,0.14952460358932523,0.10069942727048163,Like
0.18366160056609526,0.15028038009984196,0.22860648552126028,0.22677547205794915,0.048540876827483835,0.08025130764030251,0.20367420979748502,0.17749833764966347,0.07360280704047008,0.0373427865126031,0.16346368279569765,0.0,0.07389069048474382,0.08508496990883878,Like
0.2059608920803497,0.11302131461416219,0.076579006693861,0.08556935878025675,0.011797080915378406,0.13984462307774928,0.08170426759372697,0.13225758951155456,0.15177327883360342,0.05578041310621059,0.14952460358932523,0.07389069048474382,0.0,0.05303745105677774,Like
0.18271306616341743,0.09233389126442074,0.1166570105570667,0.0972701307258349,0.021023048246303574,0.08217501985621248,0.1142080029167145,0.08095854553189298,0.04355875243417166,0.03170484570297699,0.10069942727048163,0.08508496990883878,0.05303745105677774,0.0,Like
