ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,label
0.8633069321528948,0.7317712329195548,0.6548752601670125,0.34554269999521736,0.026153906884393355,0.07637841592749037,0.13926636208972162,0.02956544769913634,0.054553589421890966,0.003608203681326935,0.30431900258281397,0.3636198124076907,0.5326601265381132,0.015569011756703256,Dislike
1.832183685168174,1.5434631644443901,1.4131080819082515,0.689004510300729,0.05311412243268829,0.16454116983028214,0.25726440445010296,0.054783662591080036,0.09336471572258258,0.008160579412067106,0.5989414474872204,0.7500029902535168,1.1249828712133272,0.08021830109593917,Dislike
0.8995287958728954,0.8692810971998802,0.91444829852296,0.5693737157876534,0.0650734483523847,0.6316326527765687,0.7572479584643576,0.959658252468183,0.32619796071848756,0.023249734444334813,1.0203449648218015,0.7828803684499064,1.2274485018210333,0.31022429022165754,Dislike
2.69275644645667,1.8406535218219349,1.830568690981731,1.4426421993935103,0.050965929333894794,2.7318535106091244,2.8606237233835405,1.8449236644936384,1.6249398320806228,0.07711427643803047,2.55792198210992,1.64458455885214,3.0051958051690333,0.4586217639958242,Dislike
8.111807037648191,4.699135675563437,3.775521616085717,2.854429468770702,0.17030444235815534,0.3891293639448434,2.289233851484483,2.2166571437825078,1.5881050253615212,0.10030703594523914,1.9951889694817282,2.1431490816939647,2.421391346280622,1.1369365190870129,Dislike
19.562765064376674,14.896389037053728,10.475582289390927,13.1756718889036,0.40350885169335127,4.347713693716039,4.882694149832079,3.58308482148963,3.2845361032849922,0.19121040734954595,3.683239877741921,8.838724406979628,11.762764485302919,2.5668735136823924,Dislike
9.444411254959592,9.216497628303719,5.97848968775415,2.5380759140315385,0.2344302141175257,1.5627940723322495,5.092103421051687,4.423993455648455,3.2458049450004127,0.06608375734419847,2.7813509719025746,4.767992507799617,6.749154558544633,2.481032307828137,Dislike
12.518160274486453,13.043944755471454,7.769307707215008,9.296567203970078,0.31724431043861895,2.387178547049444,4.30717311550754,4.5781501822121555,1.201956071670123,0.1577523329652944,4.113314662141034,5.172946045967152,8.066398550059903,1.8833272343293095,Dislike
9.998858983559831,9.557254626252567,8.592579640310174,5.949150577876888,0.2509826796441013,2.535319857417228,2.795398269734298,0.8481815379270624,0.050459409726696096,0.0783173197215596,3.0050454383804563,4.131642058910715,6.184217479652055,1.9986147984715805,Dislike
7.435459100385337,6.301692821606035,5.963936807060627,4.610694065978711,0.4593889400140972,1.9534749955672643,3.684596244179301,3.00564959693058,0.6405973565686959,0.20372142376628083,4.415367758367489,4.534785868852003,6.423199879309225,2.5850843197804196,Dislike
3.325529445939445,1.6101502032404185,1.7659657914306035,2.8147666387514483,0.776190258721658,0.30561732726899654,2.3775389537244447,1.9260377138585278,0.5482585532796579,0.09877471492952955,1.3511588912448904,0.7117421663316015,0.7892699287763374,1.0835404476441113,Dislike
2.397410350937866,1.0777716775577009,2.061198896481128,1.9826048833226046,0.5297725540212438,2.0198039963378744,3.724328000591766,3.5166856938489346,2.70125774367089,0.2667655537248378,1.1000378283801941,1.311045171785442,1.2478540787877435,0.31249309241336315,Dislike
6.763137774081128,5.5190914664479065,4.619520806503203,3.789602304905526,0.13748482099458878,1.8245308404034044,2.909457370480273,1.9143726454688774,0.7162636664011646,0.2716515985652728,3.0568335258555965,3.6900437197708937,5.926326836216715,0.579144155132003,Dislike
2.346441760937256,0.41683662257904186,1.1796406054558881,1.108136566167939,0.12133042791642923,2.4564530191394196,3.8185067106464254,3.5672006066059114,1.8633546174560762,0.2329125345710156,2.0934009654748214,1.1864521051907084,0.31240321114038033,0.2512243771751652,Dislike
