ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,label
0.22652204739067883,0.302189993160998,0.27679391477957865,0.2690289566020114,0.02339945894160566,0.1991509516741142,0.31622769164496217,0.18936728487502263,0.1816643728560789,0.012007364104712981,0.23449194850570684,0.2266314243189463,0.25319761701536636,0.01411405910651975,Dislike
0.5613056985162058,0.7369292064333449,0.5696409821893516,0.6447025203948892,0.051743097397638126,0.4460608486150559,0.7714071683900336,0.508002638196574,0.4882671638576233,0.02990099049411432,0.5954014594407586,0.6019268725031156,0.6883302082883012,0.742494026583569,Dislike
1.1921857486313125,0.9554401261327011,0.6345409937049514,1.2243656995130054,0.08451322729132119,0.6906414421091774,1.3808490928292263,1.5472515548882348,1.6351270186703049,0.05000653382804802,1.1054652938303389,1.4692546064079226,2.658692582467752,2.603310471112572,Dislike
0.667691793600675,1.5177412639573102,2.956804730509343,1.967121005925479,0.13627405518542168,1.6130629085297263,2.1448327174931583,1.9077435139760281,1.3537533581135197,0.07194776301260468,1.2234603207571353,1.0421775704513645,5.207304242972939,2.6022184961967083,Dislike
7.1098958042870795,4.284820880870539,2.421383785904149,4.433258000207288,0.13204701283701803,0.2295842258886345,3.456372856465848,3.4702337955109237,1.6252415650473144,0.22373000490072012,1.9086081788247764,7.6550190014078,9.66203645159239,15.684186745091203,Dislike
9.454267248312362,8.9611548079747,3.701868119026583,5.932049037506153,0.17469548901283416,2.8920480306470733,5.478821667478269,2.148294682358769,3.0131716598012854,0.19660648373846612,4.42449002199875,6.364855950215137,8.887157820699906,13.476083897605402,Dislike
8.858943421384499,5.239468182541061,5.896697947061037,6.090950195586811,0.1053896872602278,4.829871419312852,2.540827200275827,4.192052193750153,5.088739024163849,0.44061939597858535,3.9336082773547223,7.022176274315155,7.607555174497239,21.86695081861412,Dislike
10.261707627580812,7.170507574435065,3.867445743004744,6.264388111293852,0.15665930809779058,6.275811077874843,5.54129392236734,4.788564997887456,5.342970334820542,0.14407992872144945,5.097852855934591,6.373102327195287,4.836926933633259,9.283644220722762,Dislike
1.3985970370817618,1.5089076793987621,1.8439301491966207,0.6051196090955634,0.2606373949252809,2.9285368619560854,2.9364921286986427,1.0058650147419572,1.2398721927564524,0.3457411697003537,1.0416150304430676,1.3892315512005944,1.5576716015744498,7.488808274621872,Dislike
3.532873279811601,0.756292114748629,1.9396629859545278,0.8185693769925984,0.07509694019648308,2.6199749297896004,2.1211271659227404,5.505950334733561,3.5740373720871275,0.26773926035399026,2.4581139167505155,2.4723527164510877,2.2785027876544057,8.25247000229919,Dislike
1.4625769771389392,1.9165790677075734,3.4119560165306733,1.7281125378116955,0.06288161629398108,2.4362744399925496,0.5379515260033444,2.5415100095045506,1.9622968833878431,0.5167625337156266,2.116071791931049,3.084074486902277,1.501452857303075,4.315619631747701,Dislike
0.26903050359354824,1.837375535690943,2.2057108615372183,0.9578504327232346,0.2835939763819127,3.203636458122395,2.3893346600472873,2.202882724380089,2.5272091584154293,0.1232087550316651,2.381868410694021,3.4075023854655293,1.7998386778420274,6.811896038890148,Dislike
2.1883842985413473,1.4721697983571973,2.105796641344548,1.0278849246266386,0.07237245252194968,1.3635123374087312,1.2888718768261902,1.9305064621763173,2.1363921638732797,0.2866444817171099,0.7360546998305602,1.1220525210241292,0.5670618414869751,7.3674764510295665,Dislike
2.285477181806057,2.56037184369955,1.3111461885118587,1.2327114164672819,0.2619075045949722,0.7634899389841775,1.5092600901787656,3.2938176432844775,2.4877451139269717,0.4078443996304369,2.1925059567677634,2.6122186444067528,3.788611490666679,7.228391273882768,Dislike
2.285761704030813,1.336210688905252,1.9257546521349715,1.2907511320218654,0.11938349391270237,0.7423007898922793,0.2585501305916189,0.8570415343895927,0.5814716798177971,0.0693186940595853,0.9343162317008176,1.3239002679199814,0.4323846394979139,4.866590130999339,Dislike
3.516469578301246,3.205317301256555,2.3489767785455866,2.035621811234349,0.23896297156576055,1.9852828122472979,4.068518592139008,3.155033222812494,2.7268134702748585,0.09591403284936265,2.80289681086281,3.8872324124356448,4.607827432236341,4.807403443923725,Dislike
2.0817350457256802,1.482619988292261,1.4685775481295145,1.694391484854796,0.035041007112715745,2.325116165148477,3.3977492402628,3.4648341130972966,2.7623296334738754,0.2606324061089211,2.2401071895272833,2.9946435746231486,1.4703423619969345,8.813553071202055,Dislike
3.1180908890193595,3.546322569112211,2.6551882071294566,3.708913147911357,0.02899546351958656,3.706021842410511,4.493294707019065,4.6025022783902365,3.3939870402164223,0.05549325315738897,2.3695186287935823,3.8089256756094807,1.301988133088768,2.966943771021063,Dislike
1.7960571492386401,2.0106953995614485,0.8567414729607683,1.5256798363868753,0.11491046073223497,2.5492655172620236,0.47846018172962806,1.457935510426691,1.8811810418960482,0.3023779568911964,1.339037848127794,1.9232198513783794,2.827927516217652,8.789952149862492,Dislike
2.580841333082957,3.2938063896055536,1.669080447798018,3.387840880163849,0.27279894157148366,2.6398141046951964,2.0632203956244206,3.456029200901684,4.061222836580585,0.0925503468256107,3.169385917122006,2.754579317588614,3.812750062732586,2.4657131335774367,Dislike
2.5463454077472467,1.656610013815716,1.6569937312330136,1.0770755806089323,0.17849405346672392,0.5295886619209879,0.976380073605577,1.643656606835571,1.8921461931782018,0.48028803293493755,1.5294377674332593,1.9962731346061324,2.159648730699832,0.6755990688581424,Dislike
2.5544282415727158,1.714169760873892,2.428158685298059,1.6724792067069834,0.09996175648106592,1.5440530505705263,2.022895448712512,2.483015257494864,1.8468308984517927,0.12432579980805297,2.016239271615429,2.5142071799147296,3.3127466680656372,2.0062632692880618,Dislike
1.1431872163646217,0.8173485216976543,1.1315981863956255,1.5034136561845575,0.1780760065283901,0.5730331971578284,1.4969425799589267,1.05095125835062,1.8785291302603766,0.31503076083795173,1.4257933058215928,1.5369117790316877,1.393284755913382,5.533355882028595,Dislike
1.0973520721001024,0.39612332528116845,0.2503799391971471,0.3696127238578087,0.06440648610544883,0.7856631120955472,1.3329795787925764,1.9739208559184402,1.7539315500087267,0.06990229352666891,1.0897974549722724,1.4294104659930997,2.0046040660922775,4.621703812479846,Dislike
3.2716910383542706,2.133996330246183,1.9146191868467393,1.8558683713725699,0.29242119533977645,1.185325195504084,1.8782532089310988,3.123670604178703,3.8233840334305773,0.18927340136165693,2.926498195127252,3.063908638768168,3.808959791089071,3.673765888535679,Dislike
1.381051067386216,1.9253325582036258,1.2272750227686415,1.1650696338927762,0.25570363931846396,0.7972057614633482,1.080660967066792,1.0340675951064657,0.8127165321872291,0.1081118767957466,0.8531425767502289,1.5055298120243206,1.2161163333661822,1.0543275607730687,Dislike
1.3651464087542786,0.6316991766232232,0.919603693759406,1.0986916327394611,0.18800279234874767,0.6386743178061736,0.5531127733180595,0.9018032204636055,0.07061661590314898,0.14769316927352807,1.6305891175159362,1.6259837473205059,2.2619172621983012,1.159789934563771,Dislike
0.9034582852982566,1.3813382893404307,0.8621165517836461,0.9761109691844947,0.3785254825547934,0.7375755312918445,1.5398595012939593,2.8576672062690225,2.286930896155652,0.2333000589585928,1.345179035909703,0.623090723843676,1.7113509156912,2.6181582070747385,Dislike
1.9017602525098907,1.2111773255043845,1.4382559651829194,1.347763722797278,0.2784599571630177,1.583387152977246,1.3249765692417839,1.7709678218926934,0.8846606189049752,0.3809270773912996,1.6311525007917185,1.9298649406775152,1.552908747836134,1.8882722573220434,Dislike
1.1350019415436878,1.9457016072016105,1.502742870650463,1.9959565451030792,0.10874271552433225,2.474983063489901,2.279425995333136,2.2845878865389575,2.013913146327207,0.26819059277391344,2.1573241619026877,2.0539547241450546,2.3056957474714133,2.8530296167306424,Dislike
0.2532215505400049,0.6295817651705652,0.6841361497253065,0.5566244687002868,0.24549987314904229,0.19846343317133808,1.6468914257451193,2.4718766191931367,1.320734927492497,0.17036512980736065,0.9598974254766629,0.527680830497497,0.8950232217333545,0.9286934902129066,Dislike
0.5439694896537465,0.24550658479443938,0.08622722959297967,0.663119015079017,0.03304526282440844,0.9835234849044933,0.9824700470564722,0.17767632714169765,0.6691497269746758,0.4349813939233609,0.5708478928228378,0.25719808331818556,0.9045981215866153,2.132258195797406,Dislike
0.42707942761416345,0.5360688209846275,0.40272678141028634,0.6667313543271421,0.15511520389337077,0.9703741505057352,1.1096445164327828,1.9286519222679552,1.1719811526965391,0.27928662953113864,1.2246637128463387,0.6910150133527692,1.1088074083464334,0.47519268089281136,Dislike
2.0621840770494773,2.0107492485241116,1.3333795100371426,1.0505388250150793,0.2439372374659268,2.24705025643459,1.4133534156372127,1.2778355523190164,0.9269442855377281,0.3445995042935054,1.8595146602625876,1.884675050435009,2.1691545816833173,2.9328700049426724,Dislike
