0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0,0.7980089848233415,0.5252308850117822,0.5742499223140966,0.03897471500438589,0.3803884880021009,0.28891673182307265,0.21627662169258943,0.3437875348342479,0.024949148751763944,0.5005904439973423,0.738427150890462,0.6239587772612913,0.7155993850914454,Like
0.7980089848233415,0.0,0.3876188403258924,0.46854545024311745,0.02278941636089238,0.41681979821170945,0.19548094090435902,0.14741241173787362,0.263208012874578,0.019612745655512777,0.3868291943313727,0.6389261278730431,0.5108478277386165,0.5775729039107143,Like
0.5252308850117822,0.3876188403258924,0.0,0.3386998926866526,0.08712237657022698,0.30285350063470723,0.36880863731475405,0.24925525817832522,0.2428014044307805,0.029636251320578087,0.3377827685364384,0.6096947734544906,0.42132667306610866,0.4339034077508708,Like
0.5742499223140966,0.46854545024311745,0.3386998926866526,0.0,0.06633698382836754,0.22538082158577769,0.19472559000365927,0.15462944495606884,0.22551155556571073,0.047114855708654424,0.3946876830321259,0.46111417285387907,0.49050868602674974,0.39362577087556894,Like
0.03897471500438589,0.02278941636089238,0.08712237657022698,0.06633698382836754,0.0,0.054256196671268096,0.08303684154386382,0.17546037127012684,0.053011069796858046,0.05714740658784018,0.021390713549934402,0.025273018953162484,0.03548632361446017,0.023329893371272732,Like
0.3803884880021009,0.41681979821170945,0.30285350063470723,0.22538082158577769,0.054256196671268096,0.0,0.42090371351656664,0.25230736457630115,0.2762680670137554,0.02102224181732623,0.2403112539929219,0.3872916733047058,0.2780475791070592,0.33346679467189705,Like
0.28891673182307265,0.19548094090435902,0.36880863731475405,0.19472559000365927,0.08303684154386382,0.42090371351656664,0.0,0.594149234870562,0.35905553161612824,0.057603948901151905,0.3128113434589495,0.3671964892318584,0.2661690553981235,0.21342092011412628,Like
0.21627662169258943,0.14741241173787362,0.24925525817832522,0.15462944495606884,0.17546037127012684,0.25230736457630115,0.594149234870562,0.0,0.47555646741073854,0.016672709935785686,0.2992204101292489,0.25158533211049755,0.2816076022678784,0.1920499746802778,Like
0.3437875348342479,0.263208012874578,0.2428014044307805,0.22551155556571073,0.053011069796858046,0.2762680670137554,0.35905553161612824,0.47555646741073854,0.0,0.029980093101675244,0.40789963259814366,0.370362778338568,0.4771354730183746,0.2887584720045749,Like
0.024949148751763944,0.019612745655512777,0.029636251320578087,0.047114855708654424,0.05714740658784018,0.02102224181732623,0.057603948901151905,0.016672709935785686,0.029980093101675244,0.0,0.06686281425755344,0.04658099817943929,0.022786778348819876,0.01892355171852692,Like
0.5005904439973423,0.3868291943313727,0.3377827685364384,0.3946876830321259,0.021390713549934402,0.2403112539929219,0.3128113434589495,0.2992204101292489,0.40789963259814366,0.06686281425755344,0.0,0.6157017760065158,0.7532597654435329,0.49224303025846666,Like
0.738427150890462,0.6389261278730431,0.6096947734544906,0.46111417285387907,0.025273018953162484,0.3872916733047058,0.3671964892318584,0.25158533211049755,0.370362778338568,0.04658099817943929,0.6157017760065158,0.0,0.730932646118497,0.6992702287161191,Like
0.6239587772612913,0.5108478277386165,0.42132667306610866,0.49050868602674974,0.03548632361446017,0.2780475791070592,0.2661690553981235,0.2816076022678784,0.4771354730183746,0.022786778348819876,0.7532597654435329,0.730932646118497,0.0,0.6312994483126734,Like
0.7155993850914454,0.5775729039107143,0.4339034077508708,0.39362577087556894,0.023329893371272732,0.33346679467189705,0.21342092011412628,0.1920499746802778,0.2887584720045749,0.01892355171852692,0.49224303025846666,0.6992702287161191,0.6312994483126734,0.0,Like
