0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0,0.8221793440255016,0.7254015664052648,0.3456197266301315,0.01746636662844825,0.2785299258902238,0.3347113808264564,0.6716635248208758,0.49880161073496154,0.020010599585712927,0.895252825697481,0.8153722529823968,0.8375873754794538,0.7562813780790856,Dislike
0.8221793440255016,0.0,0.7139670765912872,0.288783356731156,0.05365884476820725,0.2673925416211763,0.33055417962596534,0.6642023981656786,0.5514852107955218,0.015806079572418957,0.8196364322183116,0.8037747888737928,0.7591197237423729,0.6484869192329092,Dislike
0.7254015664052648,0.7139670765912872,0.0,0.24493240510918401,0.04463449074093051,0.3299589676892838,0.38075239803436844,0.5948899456431718,0.49891287374610743,0.024136257683130314,0.7384354822799268,0.7318689234313547,0.7049910018971844,0.5755614986286861,Dislike
0.3456197266301315,0.288783356731156,0.24493240510918401,0.0,0.04005257412310405,0.047531336610197615,0.13993493851291194,0.25564719133977476,0.233737803772695,0.08559358004646664,0.3027273603939857,0.28750573852825234,0.31211760588677095,0.24590221297363865,Dislike
0.01746636662844825,0.05365884476820725,0.04463449074093051,0.04005257412310405,0.0,0.030050992884978554,0.00896108290870686,0.020021548953163992,0.01798652472341578,0.028671566540412727,0.02166916290142379,0.018423196653217837,0.019991311595955515,0.023509869341842588,Dislike
0.2785299258902238,0.2673925416211763,0.3299589676892838,0.047531336610197615,0.030050992884978554,0.0,0.29932283389522774,0.29187818871949184,0.2954076701549107,0.04413443483851917,0.314353475400682,0.3286604972594631,0.26328386718238267,0.2205328174321262,Dislike
0.3347113808264564,0.33055417962596534,0.38075239803436844,0.13993493851291194,0.00896108290870686,0.29932283389522774,0.0,0.5290276379770412,0.38936692020529273,0.02181300275991564,0.39603446780305746,0.46294652516365276,0.4520568643069118,0.30507325866446183,Dislike
0.6716635248208758,0.6642023981656786,0.5948899456431718,0.25564719133977476,0.020021548953163992,0.29187818871949184,0.5290276379770412,0.0,0.7156613904415778,0.0334473835212395,0.7294830019713479,0.7457496762823764,0.7262186546463787,0.5844862566330856,Dislike
0.49880161073496154,0.5514852107955218,0.49891287374610743,0.233737803772695,0.01798652472341578,0.2954076701549107,0.38936692020529273,0.7156613904415778,0.0,0.06613659645614536,0.5793277531952468,0.6025531959255224,0.5835398224800318,0.416594551305704,Dislike
0.020010599585712927,0.015806079572418957,0.024136257683130314,0.08559358004646664,0.028671566540412727,0.04413443483851917,0.02181300275991564,0.0334473835212395,0.06613659645614536,0.0,0.017533118087387427,0.02122167820388178,0.03115473404948455,0.022459427340490803,Dislike
0.895252825697481,0.8196364322183116,0.7384354822799268,0.3027273603939857,0.02166916290142379,0.314353475400682,0.39603446780305746,0.7294830019713479,0.5793277531952468,0.017533118087387427,0.0,0.8771448755000464,0.9321689152121914,0.7201418251873231,Dislike
0.8153722529823968,0.8037747888737928,0.7318689234313547,0.28750573852825234,0.018423196653217837,0.3286604972594631,0.46294652516365276,0.7457496762823764,0.6025531959255224,0.02122167820388178,0.8771448755000464,0.0,0.8251688399420871,0.6737008788302231,Dislike
0.8375873754794538,0.7591197237423729,0.7049910018971844,0.31211760588677095,0.019991311595955515,0.26328386718238267,0.4520568643069118,0.7262186546463787,0.5835398224800318,0.03115473404948455,0.9321689152121914,0.8251688399420871,0.0,0.6884515776528417,Dislike
0.7562813780790856,0.6484869192329092,0.5755614986286861,0.24590221297363865,0.023509869341842588,0.2205328174321262,0.30507325866446183,0.5844862566330856,0.416594551305704,0.022459427340490803,0.7201418251873231,0.6737008788302231,0.6884515776528417,0.0,Dislike
